customerID,MonthlyCharges,TotalCharges,tenure,Churn,Contract,InternetService,PaymentMethod,PaperlessBilling
6726-WEXXK,85.9,2220.1,27,No,One year,Fiber optic,Electronic check,Yes
4636-OLWOE,61.0,3283.05,54,No,One year,DSL,Electronic check,Yes
4342-HENTK,70.65,142.35,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
4685-ERGHK,86.9,4939.25,57,No,One year,Fiber optic,Electronic check,Yes
0885-HMGPY,69.4,4237.5,62,No,Two year,DSL,Bank transfer (automatic),No
5003-OKNNK,20.35,335.95,15,No,One year,No,Credit card (automatic),No
4195-SMMNX,20.35,33.2,2,Yes,Month-to-month,No,Mailed check,No
7208-PSIHR,104.3,7188.5,70,No,Two year,Fiber optic,Bank transfer (automatic),Yes
4012-ZTHBR,44.95,926.25,21,No,Month-to-month,DSL,Electronic check,Yes
0489-WMEMG,49.45,1119.35,23,No,One year,DSL,Electronic check,Yes
7435-ZNUYY,20.6,116.6,6,No,One year,No,Mailed check,No
1354-YZFNB,19.55,68.8,4,No,Two year,No,Credit card (automatic),No
6956-SMUCM,99.0,287.4,3,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
2985-FMWYF,93.5,2341.55,23,No,Month-to-month,Fiber optic,Electronic check,Yes
2812-ENYMO,54.55,1362.85,26,No,One year,DSL,Credit card (automatic),No
2717-HVIZY,20.05,163.6,8,No,Month-to-month,No,Mailed check,No
3223-WZWJM,83.95,2254.2,26,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3422-GALYP,79.45,145.15,2,No,Month-to-month,Fiber optic,Electronic check,Yes
9053-JZFKV,116.2,7752.3,67,Yes,Two year,Fiber optic,Credit card (automatic),No
2530-ENDWQ,93.7,6585.35,71,Yes,Two year,Fiber optic,Bank transfer (automatic),Yes
2890-WFBHU,79.85,4786.1,59,No,One year,DSL,Credit card (automatic),No
0327-WFZSY,100.0,3835.55,39,No,One year,Fiber optic,Electronic check,No
7977-HXJKU,19.6,397.0,21,No,Two year,No,Mailed check,No
6615-ZGEDR,19.7,19.7,1,Yes,Month-to-month,No,Mailed check,No
7033-CLAMM,20.2,1027.25,48,No,Two year,No,Bank transfer (automatic),No
4023-RTIQM,50.4,1580.1,31,No,One year,DSL,Credit card (automatic),Yes
0864-FVJNJ,113.35,7222.75,64,No,One year,Fiber optic,Electronic check,No
7356-IWLFW,80.0,3769.7,46,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
9541-PWTWO,80.95,4233.95,52,No,Two year,DSL,Bank transfer (automatic),Yes
3967-VQOGC,24.9,1680.25,67,No,Two year,No,Mailed check,Yes
7872-RDDLZ,54.9,3725.5,67,No,Month-to-month,DSL,Electronic check,No
9250-WYPLL,75.55,413.65,5,Yes,Month-to-month,Fiber optic,Electronic check,No
6308-CQRBU,109.25,7707.7,71,No,Two year,Fiber optic,Electronic check,No
2754-XBHTB,77.65,714.15,9,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1597-LHYNC,95.0,2497.2,26,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0186-CAERR,116.3,8309.55,71,No,One year,Fiber optic,Bank transfer (automatic),Yes
3043-SUDUA,19.9,601.55,32,No,Month-to-month,No,Bank transfer (automatic),No
5442-BHQNG,70.35,139.25,2,No,Month-to-month,Fiber optic,Electronic check,No
2169-RRLFW,25.6,1888.25,71,No,Two year,No,Credit card (automatic),No
5872-OEQNH,44.45,2773.9,60,No,One year,DSL,Electronic check,Yes
3162-KKZXO,100.15,5409.75,55,No,One year,Fiber optic,Electronic check,Yes
7055-VKGDA,105.4,5643.4,54,Yes,One year,Fiber optic,Credit card (automatic),Yes
0754-UKWQP,95.85,197.7,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8873-GLDMH,73.85,401.3,6,No,Month-to-month,Fiber optic,Mailed check,Yes
5696-JVVQY,70.1,3238.4,48,No,Two year,DSL,Credit card (automatic),Yes
8946-BFWSG,25.25,1573.05,63,No,Two year,No,Mailed check,No
7493-TPUWZ,79.15,79.15,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0547-HURJB,21.05,235.8,12,No,Month-to-month,No,Credit card (automatic),No
8904-OPDCK,24.95,1364.75,54,No,Month-to-month,DSL,Bank transfer (automatic),Yes
8845-LWKGE,64.5,1985.15,30,No,One year,DSL,Electronic check,Yes
1577-HKTFG,19.65,655.85,30,Yes,Month-to-month,No,Bank transfer (automatic),No
8752-STIVR,79.0,303.15,4,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0691-NIKRI,105.95,4335.2,40,No,One year,Fiber optic,Credit card (automatic),Yes
5022-JNQEQ,75.85,647.5,9,No,Month-to-month,Fiber optic,Electronic check,Yes
4558-FANTW,91.85,1574.45,17,Yes,Month-to-month,Fiber optic,Electronic check,No
3249-VHRIP,43.6,2748.7,62,No,Two year,DSL,Credit card (automatic),Yes
3736-BLEPA,91.25,2483.65,28,No,One year,Fiber optic,Bank transfer (automatic),Yes
4701-LKOZD,89.75,6367.2,70,No,Two year,DSL,Credit card (automatic),No
6603-QWSPR,104.4,4904.2,46,No,Two year,Fiber optic,Bank transfer (automatic),Yes
9921-QFQUL,90.15,2044.95,23,No,Month-to-month,Fiber optic,Mailed check,No
1929-ZCBHE,40.3,1794.8,47,No,One year,DSL,Electronic check,No
4378-MYPGO,105.25,7173.15,68,No,Two year,Fiber optic,Bank transfer (automatic),Yes
8651-ENBZX,106.0,6441.4,60,Yes,One year,Fiber optic,Electronic check,Yes
4129-LYCOI,104.0,7039.05,67,No,Two year,Fiber optic,Electronic check,Yes
7798-JVXYM,69.65,921.4,14,No,Month-to-month,DSL,Electronic check,Yes
8647-SDTWQ,74.3,4018.35,57,No,Month-to-month,Fiber optic,Electronic check,Yes
2696-ECXKC,100.9,5448.6,55,No,One year,Fiber optic,Mailed check,No
2081-KJSQF,20.25,20.25,1,No,Month-to-month,No,Mailed check,Yes
7623-TRNQN,49.9,49.9,1,Yes,Month-to-month,DSL,Mailed check,Yes
3323-CPBWR,96.9,2085.45,23,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
9330-IJWIO,100.35,1358.85,13,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3384-CTMSF,104.1,5135.15,47,No,Month-to-month,Fiber optic,Electronic check,Yes
0902-RFHOF,20.1,730.1,38,No,One year,No,Mailed check,No
9286-DOJGF,74.95,2869.85,38,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
6048-QBXKL,56.55,118.25,2,No,Month-to-month,DSL,Credit card (automatic),Yes
9661-MHUMO,49.25,49.25,1,Yes,Month-to-month,DSL,Credit card (automatic),Yes
7718-RXDGG,68.6,1108.6,15,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1025-FALIX,69.05,1815.65,26,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
3451-VAWLI,19.7,730.4,35,No,Two year,No,Credit card (automatic),No
3407-QGWLG,20.05,75.45,3,No,Month-to-month,No,Mailed check,Yes
1842-EZJMK,103.7,5071.05,50,Yes,Month-to-month,Fiber optic,Electronic check,No
2347-WKKAE,94.4,4014.6,42,No,Month-to-month,Fiber optic,Electronic check,Yes
8735-DCXNF,54.95,568.85,10,No,Month-to-month,DSL,Credit card (automatic),Yes
3214-IYUUQ,93.7,5860.7,61,No,One year,Fiber optic,Bank transfer (automatic),No
1936-UAFEH,110.25,7279.35,68,No,Two year,Fiber optic,Credit card (automatic),No
3587-PMCOY,98.9,1064.95,10,No,One year,Fiber optic,Electronic check,Yes
8079-XRJRS,89.75,5769.6,65,Yes,One year,Fiber optic,Electronic check,No
1027-LKKQQ,80.45,5886.85,72,No,Two year,DSL,Bank transfer (automatic),Yes
7148-XZPHA,79.4,4238.45,55,No,Month-to-month,Fiber optic,Electronic check,No
8073-IJDCM,20.3,20.3,1,Yes,Month-to-month,No,Mailed check,Yes
5309-TAIKL,62.8,418.3,7,No,Month-to-month,DSL,Bank transfer (automatic),No
6856-RAURS,74.9,136.05,2,No,Month-to-month,Fiber optic,Mailed check,Yes
8778-LMWTJ,74.85,708.2,9,No,Month-to-month,Fiber optic,Electronic check,Yes
9717-IOAAF,25.85,788.55,27,No,Two year,No,Credit card (automatic),Yes
8884-ADFVN,101.95,700.85,7,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2845-KDHVX,68.3,4378.8,64,No,Two year,DSL,Mailed check,Yes
0848-SOMKO,48.4,3442.8,70,No,Two year,DSL,Bank transfer (automatic),No
2720-WGKHP,94.0,181.7,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6734-FQAJX,105.05,7171.7,67,No,Two year,Fiber optic,Electronic check,Yes
2869-ADAWR,89.3,4016.85,45,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
1535-VTJOQ,25.15,553.0,24,No,Two year,No,Credit card (automatic),No
6368-TZZDT,19.5,96.85,4,No,Two year,No,Credit card (automatic),No
0943-ZQPXH,92.95,4122.9,44,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1293-BSEUN,20.7,1482.3,72,No,Two year,No,Mailed check,Yes
9894-EZEWG,74.3,74.3,1,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
1302-TPUBN,19.35,1240.8,66,No,Two year,No,Bank transfer (automatic),No
7851-FLGGQ,44.65,44.65,1,Yes,Month-to-month,DSL,Mailed check,Yes
0637-UBJRP,84.05,1095.3,13,Yes,Month-to-month,Fiber optic,Electronic check,No
0940-OUQEC,80.7,788.8,10,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2378-VTKDH,104.35,6578.55,65,No,Month-to-month,Fiber optic,Electronic check,Yes
0927-CNGRH,19.55,19.55,1,No,Month-to-month,No,Mailed check,No
8608-OZTLB,74.05,2802.3,38,No,One year,DSL,Electronic check,No
2335-GSODA,40.1,857.75,23,No,Two year,DSL,Mailed check,No
1952-DVVSW,20.1,184.4,10,No,One year,No,Mailed check,No
0702-PGIBZ,101.7,364.55,4,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6656-GULJQ,83.55,6093.3,72,No,Two year,DSL,Credit card (automatic),Yes
9853-JFZDU,56.85,1861.1,35,No,Month-to-month,DSL,Electronic check,No
1963-VAUKV,20.4,20.4,1,Yes,Month-to-month,No,Mailed check,No
3777-XROBG,19.55,1079.65,58,No,Two year,No,Credit card (automatic),No
6994-FGRHH,106.15,7475.1,70,No,One year,Fiber optic,Electronic check,Yes
4000-VGMQP,78.95,2862.55,38,No,One year,DSL,Credit card (automatic),No
3999-WRNGR,49.75,3069.45,60,No,Month-to-month,DSL,Electronic check,Yes
3466-RITXD,92.4,2349.8,26,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
2680-XKKNJ,58.2,469.25,8,No,One year,DSL,Bank transfer (automatic),No
3058-HJCUY,102.6,4213.35,41,Yes,One year,Fiber optic,Electronic check,Yes
2974-GGUXS,91.95,3301.05,36,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
7994-XIRTR,65.25,3529.95,54,No,One year,DSL,Bank transfer (automatic),No
3259-FDWOY,106.0,7723.7,71,Yes,Two year,Fiber optic,Bank transfer (automatic),Yes
2101-RANCD,73.1,4144.9,55,No,Month-to-month,Fiber optic,Electronic check,Yes
7921-BEPCI,59.75,4265.0,72,No,Two year,DSL,Bank transfer (automatic),No
0807-ZABDG,55.1,154.65,3,Yes,Month-to-month,DSL,Mailed check,Yes
8510-TMWYB,59.8,3246.45,54,No,Two year,DSL,Bank transfer (automatic),Yes
3258-ZKPAI,116.6,8337.45,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
1428-IEDPR,109.3,5731.4,52,No,Two year,Fiber optic,Electronic check,Yes
5298-GSTLM,101.4,6176.6,60,No,One year,Fiber optic,Bank transfer (automatic),Yes
4450-YOOHP,50.65,1905.4,39,No,Month-to-month,DSL,Credit card (automatic),Yes
6728-CZFEI,56.15,931.9,15,No,One year,DSL,Mailed check,No
5748-RNCJT,106.5,7348.8,69,Yes,Two year,Fiber optic,Bank transfer (automatic),Yes
3653-NCRDJ,19.2,776.25,43,No,One year,No,Mailed check,Yes
6121-TNHBO,83.0,5243.05,63,No,One year,DSL,Bank transfer (automatic),No
5119-NZPTV,70.1,141.65,2,No,Month-to-month,Fiber optic,Electronic check,No
6519-ZHPXP,108.3,7679.65,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
7739-LAXOG,91.05,2954.5,32,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
3472-QPRCH,25.25,1006.9,40,No,Two year,No,Credit card (automatic),No
8224-UAXBZ,45.35,2540.1,58,No,One year,DSL,Electronic check,Yes
9610-WCESF,43.9,3097.2,67,No,Two year,DSL,Electronic check,No
9776-CLUJA,77.5,3807.35,51,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2486-WYVVE,79.3,2484.0,31,No,One year,DSL,Mailed check,Yes
3865-ZYKAD,84.9,5785.65,69,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
1422-DGUBX,79.25,2619.15,32,No,One year,Fiber optic,Electronic check,Yes
2999-AANRQ,71.05,1524.85,21,No,Two year,DSL,Credit card (automatic),No
8668-KNZTI,53.75,2790.65,52,No,One year,DSL,Electronic check,No
0480-KYJVA,24.25,1784.5,72,No,Two year,No,Credit card (automatic),No
6034-ZRYCV,54.2,3937.45,72,Yes,Two year,DSL,Electronic check,Yes
9746-YKGXB,44.25,2276.1,52,No,One year,DSL,Bank transfer (automatic),No
3926-YZVVX,50.05,2029.05,41,No,One year,DSL,Bank transfer (automatic),No
6000-UKLWI,20.15,802.35,41,No,Two year,No,Mailed check,No
2079-FBMZK,69.25,418.4,6,Yes,Month-to-month,Fiber optic,Mailed check,Yes
6332-FBZRI,69.35,4653.25,67,No,One year,DSL,Credit card (automatic),Yes
2096-XOTMO,19.35,275.9,16,No,Month-to-month,No,Mailed check,No
3266-FTKHB,19.15,343.45,17,No,Two year,No,Mailed check,No
8221-EQDGL,61.0,2130.45,35,No,Month-to-month,DSL,Mailed check,No
2346-LOCWC,20.5,1191.4,58,No,Two year,No,Credit card (automatic),No
6608-QQLVK,50.5,50.5,1,Yes,Month-to-month,DSL,Electronic check,Yes
0298-XACET,50.2,2554.0,52,No,Two year,DSL,Mailed check,No
7560-QJAVJ,79.6,5589.45,70,No,Two year,DSL,Bank transfer (automatic),No
2995-YWTCD,24.9,467.7,19,No,Two year,No,Bank transfer (automatic),Yes
3551-HUAZH,74.4,74.4,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9137-UIYPG,106.9,3756.45,35,No,Month-to-month,Fiber optic,Electronic check,Yes
2809-ZMYOQ,101.35,3334.9,32,No,Month-to-month,Fiber optic,Electronic check,Yes
5084-OOVCJ,55.35,920.5,17,No,Month-to-month,DSL,Credit card (automatic),Yes
0254-WWRKD,50.55,3431.75,67,No,One year,DSL,Credit card (automatic),No
7727-SHVZV,19.5,150.35,9,No,Month-to-month,No,Bank transfer (automatic),No
6302-JGYRJ,79.45,2587.7,31,Yes,One year,DSL,Mailed check,Yes
5339-PXDVH,90.65,367.95,4,No,Month-to-month,Fiber optic,Electronic check,No
2205-LPVGL,89.85,5125.75,58,No,One year,Fiber optic,Bank transfer (automatic),Yes
8782-NUUOL,79.0,4801.1,60,No,One year,DSL,Mailed check,No
3685-YLCMQ,104.65,6219.6,58,Yes,One year,Fiber optic,Electronic check,Yes
7601-WFVZV,19.55,19.55,1,No,Month-to-month,No,Mailed check,No
4609-KNNWG,19.9,550.1,27,No,Two year,No,Mailed check,No
4868-AADLV,116.25,7862.25,66,No,One year,Fiber optic,Electronic check,Yes
9529-OFXHY,87.75,1242.2,15,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8634-MPHTR,100.05,4871.05,47,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2669-QVCRG,81.3,3190.65,41,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
2478-EEWWM,44.3,2666.75,59,No,Month-to-month,DSL,Electronic check,Yes
9174-IHETN,70.35,3533.6,50,No,Two year,Fiber optic,Credit card (automatic),No
2233-TXSIU,44.45,792.15,17,No,One year,DSL,Credit card (automatic),No
9644-UMGQA,49.15,295.65,6,No,Month-to-month,DSL,Electronic check,Yes
3256-EZDBI,29.45,1459.35,51,No,Month-to-month,DSL,Credit card (automatic),Yes
8761-NSOBC,100.55,4398.15,44,Yes,Month-to-month,Fiber optic,Electronic check,No
0419-YAAPX,85.3,4297.95,49,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
8413-VONUO,95.65,167.3,2,Yes,Month-to-month,Fiber optic,Electronic check,No
0872-CASZJ,69.1,4096.9,59,No,One year,DSL,Mailed check,Yes
4726-DLWQN,70.35,3454.6,50,No,Month-to-month,DSL,Bank transfer (automatic),Yes
8164-OCKUJ,20.6,1286.0,59,No,Two year,No,Mailed check,No
3094-JOJAI,74.15,1387.0,18,No,Month-to-month,Fiber optic,Mailed check,No
9494-MRNYX,75.05,786.3,10,No,Month-to-month,Fiber optic,Electronic check,No
2599-CZABP,44.6,641.25,14,No,One year,DSL,Electronic check,No
7945-PRBVF,21.45,705.45,35,No,Two year,No,Bank transfer (automatic),No
4544-RXFMG,43.45,345.5,8,No,One year,DSL,Mailed check,Yes
0859-YGKFW,20.05,345.9,18,No,One year,No,Bank transfer (automatic),No
1150-FTQGN,94.15,5811.8,60,No,One year,Fiber optic,Bank transfer (automatic),No
9223-UCPVT,94.4,94.4,1,Yes,Month-to-month,Fiber optic,Electronic check,No
7196-LIWRH,19.55,124.45,6,No,Two year,No,Mailed check,No
5448-VWNAM,75.9,1375.6,19,No,Month-to-month,DSL,Mailed check,Yes
1177-XZBJL,64.15,3491.55,53,No,One year,DSL,Bank transfer (automatic),No
3518-FSTWG,109.55,7920.7,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
9330-VOFSZ,110.8,6640.7,60,No,Two year,Fiber optic,Credit card (automatic),Yes
4351-QLCSU,55.0,55.0,1,Yes,Month-to-month,DSL,Credit card (automatic),Yes
0939-EREMR,53.45,718.1,13,No,Month-to-month,DSL,Mailed check,No
9389-ACWBI,69.95,320.4,5,No,Month-to-month,Fiber optic,Credit card (automatic),No
5419-JPRRN,101.45,101.45,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3644-QXEHN,97.0,1334.45,13,No,Month-to-month,Fiber optic,Electronic check,No
2911-IJORQ,90.6,3358.65,37,No,One year,DSL,Bank transfer (automatic),Yes
5921-NGYRH,73.55,4764.0,64,No,Month-to-month,Fiber optic,Mailed check,Yes
2100-BDNSN,67.95,350.3,5,Yes,Month-to-month,DSL,Bank transfer (automatic),No
5998-DZLYR,94.35,5703.0,61,No,Two year,Fiber optic,Bank transfer (automatic),Yes
0488-GSLFR,69.5,69.5,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9318-NKNFC,18.85,18.85,1,Yes,Month-to-month,No,Mailed check,Yes
3985-HOYPM,19.4,525.55,26,No,One year,No,Mailed check,No
9728-FTTVZ,69.2,69.2,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9548-LERKT,19.75,483.15,24,No,Two year,No,Mailed check,No
6576-FBXOJ,54.6,934.8,17,No,One year,DSL,Electronic check,No
4310-KEDTB,29.8,786.5,26,No,Month-to-month,DSL,Mailed check,Yes
7254-IQWOZ,69.65,69.65,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2474-BRUCM,101.85,4086.3,40,Yes,Month-to-month,Fiber optic,Electronic check,No
4062-HBMOS,103.05,5364.8,52,No,Month-to-month,Fiber optic,Electronic check,Yes
0742-NXBGR,82.3,82.3,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2676-ISHSF,20.3,20.3,1,No,Month-to-month,No,Mailed check,No
9236-NDUCW,35.1,770.4,21,No,Two year,DSL,Mailed check,No
4753-PADAS,105.7,6816.95,67,No,One year,Fiber optic,Bank transfer (automatic),Yes
6103-QCKFX,56.25,2419.55,44,No,Month-to-month,DSL,Bank transfer (automatic),No
7781-EWARA,60.35,4138.7,70,No,One year,DSL,Electronic check,No
6110-OHIHY,79.25,267.6,3,Yes,Month-to-month,Fiber optic,Electronic check,No
7018-FPXHH,59.8,3457.45,56,No,Two year,DSL,Bank transfer (automatic),Yes
5889-LFOLL,84.6,1115.2,13,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5708-EVONK,93.4,5435.6,58,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8708-XPXHZ,94.2,4186.3,42,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0616-ATFGB,25.05,25.05,1,Yes,Month-to-month,DSL,Electronic check,No
0572-ZJKLT,99.65,4630.2,46,No,Two year,Fiber optic,Mailed check,No
5135-RDDQL,50.65,3221.25,63,No,Two year,DSL,Bank transfer (automatic),Yes
1353-LJWEM,60.9,688.5,11,No,Month-to-month,DSL,Electronic check,Yes
1794-SWWKL,59.65,867.1,15,No,Month-to-month,DSL,Bank transfer (automatic),Yes
6166-YIPFO,64.7,4746.05,72,No,Two year,DSL,Electronic check,Yes
7016-BPGEU,25.1,712.85,29,Yes,Month-to-month,DSL,Credit card (automatic),Yes
6876-ADESB,48.95,48.95,1,Yes,Month-to-month,DSL,Electronic check,No
9332-GYWLO,54.85,355.1,6,No,Month-to-month,DSL,Electronic check,No
1963-SVUCV,45.3,45.3,1,Yes,Month-to-month,DSL,Electronic check,No
4184-VODJZ,91.35,5764.7,63,No,One year,Fiber optic,Electronic check,Yes
0220-EBGCE,85.85,167.3,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
1092-WPIVQ,25.1,428.45,18,No,Two year,No,Mailed check,No
7233-IOQNP,34.0,1505.35,43,No,Month-to-month,DSL,Bank transfer (automatic),No
2834-JKOOW,45.9,693.45,15,No,One year,DSL,Mailed check,No
2754-VDLTR,95.2,930.4,10,Yes,Month-to-month,Fiber optic,Electronic check,No
2400-FEQME,20.5,1177.95,55,No,Two year,No,Mailed check,No
3190-XFANI,100.6,5069.65,49,Yes,One year,Fiber optic,Bank transfer (automatic),Yes
7551-DACSP,55.3,324.25,6,Yes,Month-to-month,DSL,Mailed check,Yes
4957-SREEC,20.35,1458.1,70,No,Two year,No,Credit card (automatic),No
7235-NXZCP,74.85,156.4,2,Yes,Month-to-month,Fiber optic,Mailed check,Yes
0230-UBYPQ,36.1,2298.9,63,No,One year,DSL,Bank transfer (automatic),No
4923-ADWXJ,65.8,1679.65,25,No,Month-to-month,DSL,Bank transfer (automatic),Yes
1763-KUAAW,20.35,369.6,18,No,One year,No,Bank transfer (automatic),No
1104-TNLZA,105.8,2998.0,28,No,Month-to-month,Fiber optic,Electronic check,Yes
5195-KPUNQ,96.75,5206.55,53,No,One year,Fiber optic,Mailed check,Yes
0520-FDVVT,102.35,3626.1,35,Yes,One year,Fiber optic,Bank transfer (automatic),Yes
3439-GVUSX,24.4,24.4,1,No,Month-to-month,DSL,Mailed check,No
1444-VVSGW,115.65,7968.85,70,Yes,One year,Fiber optic,Credit card (automatic),No
5712-PTIWW,79.85,152.45,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5949-HGVJL,73.05,1959.5,26,No,Month-to-month,DSL,Electronic check,Yes
5203-XEHAX,64.35,2053.05,34,No,One year,DSL,Electronic check,No
1635-HDGFT,20.5,398.55,19,No,Two year,No,Mailed check,No
3315-TOTBP,76.0,1130.85,15,Yes,Month-to-month,Fiber optic,Mailed check,Yes
8050-XGRVL,54.75,3425.35,62,No,One year,DSL,Credit card (automatic),No
6661-HBGWL,104.75,4323.45,42,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1518-VOWAV,74.65,703.55,9,Yes,Month-to-month,DSL,Electronic check,Yes
9828-QHFBK,51.15,1275.7,24,No,Month-to-month,DSL,Electronic check,Yes
3908-MKIMJ,41.95,2965.75,68,No,Two year,DSL,Electronic check,Yes
5012-YSPJJ,54.35,1647.0,31,No,Month-to-month,DSL,Mailed check,No
5909-ECHUI,56.25,56.25,1,Yes,Month-to-month,DSL,Electronic check,Yes
1309-BXVOQ,106.1,2249.95,21,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6728-VOIFY,96.0,6109.75,63,No,One year,Fiber optic,Electronic check,Yes
9317-WZPGV,79.75,159.4,2,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
4891-NLUBA,61.45,3751.15,61,No,Two year,DSL,Bank transfer (automatic),Yes
2856-HYAPG,68.65,68.65,1,Yes,Month-to-month,Fiber optic,Electronic check,No
8969-PRHFK,19.65,411.25,18,No,One year,No,Mailed check,No
0661-KQHNK,19.0,105.5,6,No,One year,No,Credit card (automatic),No
8709-KRDVL,100.0,3320.6,33,No,Month-to-month,Fiber optic,Electronic check,Yes
4488-PSYCG,20.25,327.45,16,Yes,Month-to-month,No,Bank transfer (automatic),No
1427-VERSM,98.7,5669.5,56,No,Month-to-month,Fiber optic,Electronic check,Yes
9801-NOSHQ,19.8,465.45,23,No,One year,No,Mailed check,No
6339-YPSAH,73.8,704.3,9,No,Month-to-month,Fiber optic,Electronic check,Yes
3621-CEOVK,100.2,1369.8,14,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6906-ANDWJ,74.9,1107.25,15,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
2159-TURXX,20.05,95.55,5,No,Month-to-month,No,Credit card (automatic),No
1548-FEHVL,106.2,6375.2,61,No,Month-to-month,Fiber optic,Electronic check,Yes
3795-CAWEX,116.55,8152.3,70,No,Two year,Fiber optic,Credit card (automatic),Yes
6215-NQCPY,99.7,1566.75,15,No,Month-to-month,Fiber optic,Electronic check,Yes
5647-URDKA,19.7,130.25,8,No,Two year,No,Mailed check,No
2229-DPMBI,19.5,162.15,8,No,Two year,No,Mailed check,No
9626-WEQRM,29.15,110.05,4,No,Month-to-month,DSL,Mailed check,Yes
2188-SXWVT,55.0,1885.15,34,No,One year,DSL,Mailed check,No
6258-PVZWJ,90.8,6302.85,68,No,Two year,DSL,Credit card (automatic),Yes
