customerID,InternetService,Churn,tenure,MonthlyCharges,TotalCharges
0212-ISBBF,DSL,No,22,50.35,1098.85
9185-TQCVP,Fiber optic,Yes,14,85.15,1139.2
3585-YNADK,DSL,No,57,74.6,4368.95
5271-DBYSJ,Fiber optic,No,11,79.15,827.7
1099-GODLO,No,No,1,20.35,20.35
6828-HMKWP,No,No,12,21.05,262.05
5567-WSELE,Fiber optic,Yes,3,94.6,279.55
1472-TNCWL,Fiber optic,No,36,94.7,3512.5
8063-RJYNF,Fiber optic,Yes,16,94.25,1483.25
0687-ZVTHB,DSL,Yes,65,72.45,4653.85
2080-GKCWQ,Fiber optic,No,2,74.95,151.75
9661-ACXBS,Fiber optic,Yes,42,105.2,4400.75
2193-SFWQW,Fiber optic,No,72,111.95,8033.1
5656-JAMLX,No,No,62,19.85,1253.65
3462-BJQQA,Fiber optic,No,6,89.75,552.65
0442-TDYUO,No,No,48,20.05,1036.0
6733-LRIZX,Fiber optic,No,35,108.95,4025.5
9503-XJUME,No,No,52,19.65,928.4
4367-NHWMM,DSL,No,1,24.9,24.9
3727-RJMEO,Fiber optic,Yes,6,82.85,460.25
3779-OSWCF,DSL,No,71,93.2,6506.15
6736-DHUQI,Fiber optic,No,67,84.8,5598.3
3915-ODIYG,DSL,No,60,71.75,4374.55
1360-RCYRT,DSL,No,23,30.35,678.75
2724-FJDYW,DSL,No,39,54.85,2191.7
4451-RWASJ,No,No,15,19.5,239.75
6646-VRFOL,Fiber optic,Yes,53,103.85,5485.5
3460-TJBWI,No,No,24,24.2,609.05
5917-HBSDW,No,No,37,19.35,683.75
5685-IIXLY,Fiber optic,Yes,5,83.6,404.2
5671-UUNXD,Fiber optic,No,50,100.65,5189.75
0956-ACVZC,Fiber optic,No,54,94.1,5060.9
2325-NBPZG,Fiber optic,No,3,74.55,233.65
4250-ZBWLV,Fiber optic,Yes,68,108.45,7176.55
4482-FTFFX,DSL,No,5,56.15,291.45
8859-DZTGQ,No,No,33,20.35,689.75
0440-MOGPM,DSL,No,41,80.55,3263.9
0020-JDNXP,DSL,No,34,61.25,1993.2
3752-CQSJI,No,No,13,20.45,254.5
5025-GOOKI,No,No,20,18.9,347.65
4698-KVLLG,No,No,51,19.6,967.9
5095-AESKG,Fiber optic,Yes,3,91.5,242.95
2887-JPYLU,DSL,No,41,45.2,1841.9
4770-QAZXN,No,No,13,19.45,232.1
4896-CPRPF,No,No,35,25.45,809.25
1871-MOWRM,Fiber optic,Yes,12,80.85,866.45
9714-EDSUC,Fiber optic,No,4,94.9,360.55
2027-OAQQC,DSL,Yes,43,49.05,2076.2
0282-NVSJS,DSL,No,12,29.3,355.9
9090-SGQXL,Fiber optic,Yes,68,105.3,7299.65
6595-YGXIT,Fiber optic,Yes,25,88.95,2291.2
7353-YOWFP,No,No,7,20.25,129.15
9835-ZIITK,Fiber optic,Yes,66,110.85,7491.75
8008-ESFLK,Fiber optic,No,53,110.5,5835.5
7537-CBQUZ,Fiber optic,No,63,109.4,7031.45
1555-DJEQW,Fiber optic,Yes,70,114.2,7723.9
5649-TJHOV,DSL,Yes,27,36.5,1032.0
0519-XUZJU,Fiber optic,Yes,1,70.75,70.75
3363-EWLGO,No,No,5,19.95,109.6
4750-UKWJK,No,No,37,19.6,727.8
6338-AVWCY,DSL,Yes,3,40.15,130.75
1689-YQBYY,Fiber optic,No,12,76.6,893.0
4487-ZYJZK,No,No,38,19.6,763.1
2959-FENLU,Fiber optic,No,9,85.3,781.4
0708-LGSMF,DSL,No,13,65.85,902.25
9253-QXKBE,Fiber optic,Yes,29,94.45,2653.65
7634-HLQJR,No,No,47,20.05,1016.7
0487-RPVUM,Fiber optic,No,61,99.4,5943.65
4079-ULGFR,No,No,16,20.0,275.7
2516-XSJKX,DSL,No,41,78.45,3126.45
0057-QBUQH,No,No,43,25.1,1070.15
9445-SZLCH,Fiber optic,Yes,36,97.35,3457.9
6599-SFQVE,DSL,No,6,55.0,340.4
8331-ZXFOE,DSL,No,58,71.1,4299.2
4003-FUSHP,DSL,No,19,61.55,1093.2
0356-ERHVT,DSL,No,11,45.9,521.9
7325-ENZFI,DSL,No,39,40.3,1630.4
4884-ZTHVF,Fiber optic,No,8,87.1,713.6
3920-HIHMQ,DSL,No,26,49.5,1265.65
3055-OYMSE,Fiber optic,No,53,73.8,4003.85
0613-WUXUM,No,No,70,19.2,1401.4
7568-PODML,DSL,Yes,1,45.3,45.3
4458-KVRBJ,No,No,59,25.0,1510.5
5349-IECLD,Fiber optic,Yes,2,94.95,178.1
1397-XKKWR,DSL,No,7,35.3,264.8
3945-GFWQL,DSL,Yes,12,44.55,480.6
8097-OMULG,DSL,No,59,76.75,4541.9
6013-BHCAW,DSL,No,61,81.0,4976.15
0401-WDBXM,Fiber optic,No,72,105.55,7542.25
3387-PLKUI,No,No,13,18.8,251.25
6096-EGVTU,No,No,64,24.9,1595.5
3797-VTIDR,DSL,Yes,1,23.45,23.45
5081-NWSUP,DSL,No,10,64.9,685.55
2580-ATZSQ,DSL,No,65,61.35,3874.1
8085-MSNLK,Fiber optic,No,62,113.95,6891.4
9691-HKOVS,DSL,No,55,90.15,4916.95
9881-VCZEP,DSL,No,25,54.1,1373.0
9526-BIHHD,DSL,Yes,1,29.7,29.7
8757-TFHHJ,DSL,No,1,49.8,49.8
4523-WXCEF,Fiber optic,Yes,59,101.1,6039.9
1468-DEFNC,No,No,64,24.4,1548.65
5119-KEPFY,Fiber optic,No,36,95.0,3440.25
8364-TRMMK,DSL,Yes,3,50.65,151.3
0916-KNFAJ,DSL,No,61,69.9,4226.7
8319-QBEHW,DSL,No,26,39.95,1023.75
3063-QFSZL,DSL,Yes,1,55.4,55.4
8775-LHDJH,Fiber optic,Yes,1,90.6,90.6
9625-QNLUX,Fiber optic,No,68,103.25,7074.4
3097-NQYSN,Fiber optic,Yes,2,86.85,156.35
4024-CSNBY,Fiber optic,No,72,94.25,6849.75
7110-BDTWG,DSL,No,71,47.05,3263.6
7493-GVFIO,No,No,57,20.55,1252.85
0690-SRQID,No,No,4,19.65,67.55
9605-WGJVW,Fiber optic,No,1,70.2,70.2
9114-DPSIA,DSL,No,72,81.0,5750.0
4700-UBQMV,DSL,No,21,75.9,1549.75
7711-GQBZC,No,No,71,24.7,1810.55
3565-UNOCC,Fiber optic,Yes,29,99.05,2952.85
4627-MIHJH,Fiber optic,No,69,110.25,7467.55
9795-NREXC,DSL,No,64,85.0,5484.4
8573-CGOCC,No,No,16,19.75,294.9
7356-AYNJP,No,No,4,23.9,97.5
9249-FXSCK,Fiber optic,Yes,52,111.25,5916.45
5493-SDRDQ,DSL,Yes,2,55.1,113.35
6286-SUUWT,No,No,1,19.95,19.95
4819-HJPIW,DSL,No,18,25.15,476.8
8654-DHAOW,DSL,No,2,54.15,101.65
5438-QMDDL,DSL,No,19,59.8,1130.85
9812-GHVRI,Fiber optic,No,40,83.85,3532.25
5553-AOINX,Fiber optic,No,66,104.9,6891.45
1228-ZLNBX,Fiber optic,No,21,75.3,1570.7
4226-KKDON,DSL,No,8,66.65,520.95
3831-YCPUO,Fiber optic,No,72,109.5,7854.9
7445-WMRBW,DSL,No,48,73.85,3581.4
3308-DGHKL,No,No,69,19.3,1447.9
9924-JPRMC,Fiber optic,No,72,118.2,8547.15
0080-EMYVY,DSL,No,14,51.45,727.85
6218-KNUBD,DSL,No,6,59.45,357.6
7337-CINUD,No,No,8,19.5,159.35
7609-NRNCA,No,No,17,19.55,280.85
0623-EJQEG,Fiber optic,No,65,93.55,6069.25
7153-CHRBV,DSL,No,57,59.3,3274.35
0871-URUWO,Fiber optic,Yes,13,102.25,1359.0
9190-MFJLN,Fiber optic,Yes,19,95.9,1777.9
6198-PNNSZ,Fiber optic,No,56,109.8,6109.65
3317-VLGQT,Fiber optic,No,14,78.1,1122.4
4132-POCZS,DSL,No,52,39.9,2020.9
5614-DNZCE,DSL,No,58,64.9,3795.45
1095-JUDTC,Fiber optic,Yes,47,95.05,4504.55
3896-RCYYE,DSL,No,67,53.4,3579.15
9638-JIQYA,DSL,No,2,24.9,49.7
3258-SANFR,DSL,No,6,44.7,276.5
3726-TBHQT,Fiber optic,No,71,114.0,8175.9
3190-ITQXP,No,No,46,20.25,890.35
0870-VEMYL,DSL,Yes,5,53.85,259.8
4833-QTJNO,Fiber optic,No,67,83.85,5588.8
3039-MJSLN,No,No,3,20.2,50.6
0178-CIIKR,No,No,3,19.95,58.0
5385-SUIRI,Fiber optic,Yes,52,104.2,5568.35
3982-XWFZQ,DSL,Yes,42,50.25,2203.65
5774-QPLTF,No,No,50,20.35,938.95
2322-VCZHZ,Fiber optic,No,23,90.0,2024.1
5010-IPEAQ,DSL,No,67,54.2,3623.95
4009-ALQFH,Fiber optic,Yes,25,99.5,2369.05
6383-ZTSIW,Fiber optic,No,39,99.1,3877.95
8990-YOZLV,DSL,No,69,66.9,4577.9
3069-SSVSN,DSL,No,1,25.85,25.85
5222-IMUKT,Fiber optic,No,32,91.05,2871.5
3627-FCRDW,Fiber optic,Yes,9,71.0,672.55
7562-GSUHK,Fiber optic,Yes,16,93.2,1573.7
6685-XSHHU,No,No,60,20.95,1270.55
8901-UPRHR,Fiber optic,No,72,109.2,7711.45
4903-UYAVB,No,Yes,5,19.35,126.05
0118-JPNOY,Fiber optic,No,26,85.8,2193.65
6776-TLWOI,No,Yes,3,19.85,64.55
3845-FXCYS,No,No,2,19.65,31.2
5857-XRECV,No,No,2,20.5,38.25
0725-CXOTM,DSL,No,36,89.65,3348.1
4343-EJVQB,Fiber optic,No,7,74.35,533.6
9000-PLFUZ,DSL,No,60,49.45,2907.55
3427-GGZZI,Fiber optic,No,19,89.1,1620.8
7779-ORAEL,DSL,No,45,75.15,3480.35
0644-OQMDK,Fiber optic,No,4,70.65,293.85
4077-CROMM,Fiber optic,Yes,31,104.2,3243.45
3154-CFSZG,Fiber optic,No,47,90.05,4137.2
2868-MZAGQ,Fiber optic,Yes,1,79.25,79.25
4847-QNOKA,DSL,Yes,1,44.9,44.9
2220-IAHLS,No,No,1,19.4,19.4
1658-XUHBX,Fiber optic,No,59,88.75,5348.65
6379-RXJRQ,Fiber optic,Yes,10,70.1,659.65
2378-HTWFW,Fiber optic,No,35,91.0,3180.5
8650-RHRKE,DSL,Yes,4,29.65,118.5
4377-VDHYI,Fiber optic,No,32,90.8,3023.85
0475-RIJEP,Fiber optic,Yes,43,77.85,3365.85
1260-TTRXI,DSL,Yes,4,54.3,195.3
3719-TDVQB,No,No,54,18.95,1031.1
6328-ZPBGN,Fiber optic,Yes,11,95.15,997.65
0201-MIBOL,Fiber optic,No,66,102.4,6471.85
4937-QPZPO,Fiber optic,No,61,99.9,6241.35
2925-VDZHY,DSL,No,72,88.7,6501.35
6981-TDRFT,DSL,No,44,54.3,2317.1
3413-CSSTH,DSL,No,41,55.7,2237.55
8033-VCZGH,Fiber optic,No,50,103.95,5231.3
4789-KWMXN,Fiber optic,Yes,47,110.85,5275.8
0224-NIJLP,No,No,8,20.15,165.5
7542-CYDDM,No,No,18,20.05,358.5
4718-WXBGI,DSL,No,72,91.95,6614.9
2867-UIMSS,Fiber optic,Yes,1,80.5,80.5
8495-PRWFH,DSL,No,42,55.65,2421.75
0439-IFYUN,Fiber optic,No,18,74.7,1294.6
5716-LIBJC,Fiber optic,No,13,104.15,1299.1
2868-LLSKM,Fiber optic,No,68,83.65,5733.4
8111-RKSPX,Fiber optic,Yes,4,72.2,305.55
2988-QRAJY,Fiber optic,No,69,110.05,7430.75
1585-MQSSU,DSL,Yes,17,51.5,900.5
0071-NDAFP,No,No,25,25.5,630.6
2856-NNASM,Fiber optic,Yes,43,89.55,3856.75
7328-ZJAJO,No,No,59,19.5,1222.65
6458-CYIDZ,Fiber optic,No,5,80.7,374.8
8559-CIZFV,DSL,Yes,21,77.5,1625.0
1090-PYKCI,Fiber optic,No,69,105.1,7234.8
3058-WQDRE,DSL,No,13,25.15,331.85
7547-EKNFS,Fiber optic,Yes,42,95.25,3959.35
2279-AXJJK,Fiber optic,No,52,95.65,5088.4
6769-DYBQN,Fiber optic,Yes,46,85.0,3969.4
0909-SELIE,DSL,No,61,80.8,4860.85
3417-TSCIC,DSL,No,29,24.85,788.05
1042-HFUCW,DSL,No,25,54.75,1266.35
4439-JMPMT,Fiber optic,Yes,5,85.75,470.95
6537-OTKMY,DSL,No,15,50.75,688.2
8999-EXMNO,No,No,19,20.15,387.7
6725-TPKJO,No,No,44,20.05,845.25
2446-BEGGB,Fiber optic,Yes,6,98.25,560.6
7162-WPHPM,DSL,No,58,71.6,4230.25
1599-MMYRQ,Fiber optic,No,62,81.45,4983.05
8821-KVZKQ,DSL,No,70,58.4,4113.15
1496-GGSUK,DSL,Yes,1,25.7,25.7
6434-TTGJP,DSL,No,10,53.7,521.0
0042-JVWOJ,No,No,26,19.6,471.85
0130-SXOUN,Fiber optic,No,66,89.4,5976.9
2575-GFSOE,Fiber optic,Yes,7,69.0,506.9
2330-PQGDQ,Fiber optic,No,51,84.2,4299.75
1452-UZOSF,Fiber optic,No,72,106.1,7548.6
2097-YVPKN,No,No,65,25.75,1654.75
2842-JTCCU,DSL,Yes,2,46.05,80.35
8597-CTXVJ,DSL,No,70,64.95,4551.5
6631-HMANX,DSL,No,72,85.45,6227.5
9962-BFPDU,No,No,1,20.05,20.05
3296-SILRA,Fiber optic,Yes,1,76.4,76.4
9681-OXGVC,Fiber optic,Yes,5,100.5,514.0
6394-HHHZM,No,No,3,20.7,57.5
5995-LFTLE,No,No,58,25.3,1474.35
5180-UCIIQ,DSL,Yes,22,40.05,880.2
1932-UEDCX,Fiber optic,No,33,100.6,3270.25
7153-OANIO,Fiber optic,Yes,1,69.95,69.95
5188-HGMLP,Fiber optic,No,54,74.0,3919.15
0665-XHDJU,Fiber optic,No,72,99.4,7285.7
6521-YYTYI,Fiber optic,Yes,1,93.3,93.3
8878-HMWBV,DSL,Yes,3,49.15,169.05
8265-HKSOW,Fiber optic,No,72,107.45,7658.3
3544-FBCAS,DSL,No,72,83.6,5959.3
5331-RGMTT,Fiber optic,No,54,99.05,5295.7
4759-PXTAN,DSL,No,59,80.1,4693.2
7054-DMVAS,DSL,No,54,65.3,3512.9
3428-MMGUB,Fiber optic,No,60,89.55,5231.2
6549-BTYPG,DSL,No,60,60.8,3603.45
7823-JSOAG,Fiber optic,No,3,74.5,217.45
3705-RHRFR,Fiber optic,No,69,99.15,6875.35
9374-YOLBJ,No,No,1,19.25,19.25
9074-KGVOX,DSL,No,50,39.45,2021.35
6128-DAFVY,DSL,No,56,44.85,2564.95
9933-QRGTX,Fiber optic,No,60,97.2,5611.75
4476-OSWTN,Fiber optic,No,69,110.55,7610.1
3751-KTZEL,DSL,Yes,1,35.05,35.05
1977-STDKI,Fiber optic,Yes,1,73.0,73.0
5066-GFJMM,No,No,3,19.9,45.75
2661-GKBTK,DSL,No,60,76.95,4543.95
0458-HEUZG,DSL,No,13,35.4,450.4
7268-WNTCP,No,No,62,20.45,1297.35
0824-VWDPO,Fiber optic,No,45,96.75,4442.75
8409-WQJUX,DSL,No,25,54.2,1423.15
2578-JQPHZ,Fiber optic,No,44,100.1,4378.35
3278-FSIXX,DSL,No,2,45.25,74.2
5813-UECBU,Fiber optic,Yes,33,83.85,2716.3
0328-GRPMV,Fiber optic,Yes,1,70.1,70.1
9746-UGFAC,No,No,22,20.85,450.65
2946-KIQSP,DSL,No,35,33.45,1175.85
0625-AFOHS,No,No,29,20.2,558.8
6726-WEXXK,Fiber optic,No,27,85.9,2220.1
4636-OLWOE,DSL,No,54,61.0,3283.05
4342-HENTK,Fiber optic,Yes,2,70.65,142.35
4685-ERGHK,Fiber optic,No,57,86.9,4939.25
0885-HMGPY,DSL,No,62,69.4,4237.5
5003-OKNNK,No,No,15,20.35,335.95
4195-SMMNX,No,Yes,2,20.35,33.2
7208-PSIHR,Fiber optic,No,70,104.3,7188.5
4012-ZTHBR,DSL,No,21,44.95,926.25
0489-WMEMG,DSL,No,23,49.45,1119.35
7435-ZNUYY,No,No,6,20.6,116.6
1354-YZFNB,No,No,4,19.55,68.8
6956-SMUCM,Fiber optic,Yes,3,99.0,287.4
2985-FMWYF,Fiber optic,No,23,93.5,2341.55
2812-ENYMO,DSL,No,26,54.55,1362.85
2717-HVIZY,No,No,8,20.05,163.6
3223-WZWJM,Fiber optic,Yes,26,83.95,2254.2
3422-GALYP,Fiber optic,No,2,79.45,145.15
9053-JZFKV,Fiber optic,Yes,67,116.2,7752.3
2530-ENDWQ,Fiber optic,Yes,71,93.7,6585.35
2890-WFBHU,DSL,No,59,79.85,4786.1
0327-WFZSY,Fiber optic,No,39,100.0,3835.55
7977-HXJKU,No,No,21,19.6,397.0
6615-ZGEDR,No,Yes,1,19.7,19.7
7033-CLAMM,No,No,48,20.2,1027.25
4023-RTIQM,DSL,No,31,50.4,1580.1
0864-FVJNJ,Fiber optic,No,64,113.35,7222.75
7356-IWLFW,Fiber optic,No,46,80.0,3769.7
9541-PWTWO,DSL,No,52,80.95,4233.95
3967-VQOGC,No,No,67,24.9,1680.25
7872-RDDLZ,DSL,No,67,54.9,3725.5
9250-WYPLL,Fiber optic,Yes,5,75.55,413.65
6308-CQRBU,Fiber optic,No,71,109.25,7707.7
2754-XBHTB,Fiber optic,Yes,9,77.65,714.15
1597-LHYNC,Fiber optic,Yes,26,95.0,2497.2
0186-CAERR,Fiber optic,No,71,116.3,8309.55
3043-SUDUA,No,No,32,19.9,601.55
5442-BHQNG,Fiber optic,No,2,70.35,139.25
2169-RRLFW,No,No,71,25.6,1888.25
5872-OEQNH,DSL,No,60,44.45,2773.9
3162-KKZXO,Fiber optic,No,55,100.15,5409.75
7055-VKGDA,Fiber optic,Yes,54,105.4,5643.4
0754-UKWQP,Fiber optic,Yes,2,95.85,197.7
8873-GLDMH,Fiber optic,No,6,73.85,401.3
5696-JVVQY,DSL,No,48,70.1,3238.4
8946-BFWSG,No,No,63,25.25,1573.05
7493-TPUWZ,Fiber optic,Yes,1,79.15,79.15
0547-HURJB,No,No,12,21.05,235.8
8904-OPDCK,DSL,No,54,24.95,1364.75
8845-LWKGE,DSL,No,30,64.5,1985.15
1577-HKTFG,No,Yes,30,19.65,655.85
8752-STIVR,Fiber optic,Yes,4,79.0,303.15
0691-NIKRI,Fiber optic,No,40,105.95,4335.2
5022-JNQEQ,Fiber optic,No,9,75.85,647.5
4558-FANTW,Fiber optic,Yes,17,91.85,1574.45
3249-VHRIP,DSL,No,62,43.6,2748.7
3736-BLEPA,Fiber optic,No,28,91.25,2483.65
4701-LKOZD,DSL,No,70,89.75,6367.2
6603-QWSPR,Fiber optic,No,46,104.4,4904.2
9921-QFQUL,Fiber optic,No,23,90.15,2044.95
1929-ZCBHE,DSL,No,47,40.3,1794.8
4378-MYPGO,Fiber optic,No,68,105.25,7173.15
8651-ENBZX,Fiber optic,Yes,60,106.0,6441.4
4129-LYCOI,Fiber optic,No,67,104.0,7039.05
7798-JVXYM,DSL,No,14,69.65,921.4
8647-SDTWQ,Fiber optic,No,57,74.3,4018.35
2696-ECXKC,Fiber optic,No,55,100.9,5448.6
2081-KJSQF,No,No,1,20.25,20.25
7623-TRNQN,DSL,Yes,1,49.9,49.9
3323-CPBWR,Fiber optic,No,23,96.9,2085.45
9330-IJWIO,Fiber optic,Yes,13,100.35,1358.85
3384-CTMSF,Fiber optic,No,47,104.1,5135.15
0902-RFHOF,No,No,38,20.1,730.1
9286-DOJGF,Fiber optic,Yes,38,74.95,2869.85
6048-QBXKL,DSL,No,2,56.55,118.25
9661-MHUMO,DSL,Yes,1,49.25,49.25
7718-RXDGG,Fiber optic,No,15,68.6,1108.6
1025-FALIX,Fiber optic,No,26,69.05,1815.65
3451-VAWLI,No,No,35,19.7,730.4
3407-QGWLG,No,No,3,20.05,75.45
1842-EZJMK,Fiber optic,Yes,50,103.7,5071.05
2347-WKKAE,Fiber optic,No,42,94.4,4014.6
8735-DCXNF,DSL,No,10,54.95,568.85
3214-IYUUQ,Fiber optic,No,61,93.7,5860.7
1936-UAFEH,Fiber optic,No,68,110.25,7279.35
3587-PMCOY,Fiber optic,No,10,98.9,1064.95
8079-XRJRS,Fiber optic,Yes,65,89.75,5769.6
1027-LKKQQ,DSL,No,72,80.45,5886.85
7148-XZPHA,Fiber optic,No,55,79.4,4238.45
8073-IJDCM,No,Yes,1,20.3,20.3
5309-TAIKL,DSL,No,7,62.8,418.3
6856-RAURS,Fiber optic,No,2,74.9,136.05
8778-LMWTJ,Fiber optic,No,9,74.85,708.2
9717-IOAAF,No,No,27,25.85,788.55
8884-ADFVN,Fiber optic,Yes,7,101.95,700.85
2845-KDHVX,DSL,No,64,68.3,4378.8
0848-SOMKO,DSL,No,70,48.4,3442.8
2720-WGKHP,Fiber optic,Yes,2,94.0,181.7
6734-FQAJX,Fiber optic,No,67,105.05,7171.7
2869-ADAWR,Fiber optic,Yes,45,89.3,4016.85
1535-VTJOQ,No,No,24,25.15,553.0
6368-TZZDT,No,No,4,19.5,96.85
0943-ZQPXH,Fiber optic,No,44,92.95,4122.9
1293-BSEUN,No,No,72,20.7,1482.3
9894-EZEWG,Fiber optic,Yes,1,74.3,74.3
1302-TPUBN,No,No,66,19.35,1240.8
7851-FLGGQ,DSL,Yes,1,44.65,44.65
0637-UBJRP,Fiber optic,Yes,13,84.05,1095.3
0940-OUQEC,Fiber optic,Yes,10,80.7,788.8
2378-VTKDH,Fiber optic,No,65,104.35,6578.55
0927-CNGRH,No,No,1,19.55,19.55
8608-OZTLB,DSL,No,38,74.05,2802.3
2335-GSODA,DSL,No,23,40.1,857.75
1952-DVVSW,No,No,10,20.1,184.4
0702-PGIBZ,Fiber optic,Yes,4,101.7,364.55
6656-GULJQ,DSL,No,72,83.55,6093.3
9853-JFZDU,DSL,No,35,56.85,1861.1
1963-VAUKV,No,Yes,1,20.4,20.4
3777-XROBG,No,No,58,19.55,1079.65
6994-FGRHH,Fiber optic,No,70,106.15,7475.1
4000-VGMQP,DSL,No,38,78.95,2862.55
3999-WRNGR,DSL,No,60,49.75,3069.45
3466-RITXD,Fiber optic,No,26,92.4,2349.8
2680-XKKNJ,DSL,No,8,58.2,469.25
3058-HJCUY,Fiber optic,Yes,41,102.6,4213.35
2974-GGUXS,Fiber optic,No,36,91.95,3301.05
7994-XIRTR,DSL,No,54,65.25,3529.95
3259-FDWOY,Fiber optic,Yes,71,106.0,7723.7
2101-RANCD,Fiber optic,No,55,73.1,4144.9
7921-BEPCI,DSL,No,72,59.75,4265.0
0807-ZABDG,DSL,Yes,3,55.1,154.65
8510-TMWYB,DSL,No,54,59.8,3246.45
3258-ZKPAI,Fiber optic,No,72,116.6,8337.45
1428-IEDPR,Fiber optic,No,52,109.3,5731.4
5298-GSTLM,Fiber optic,No,60,101.4,6176.6
4450-YOOHP,DSL,No,39,50.65,1905.4
6728-CZFEI,DSL,No,15,56.15,931.9
5748-RNCJT,Fiber optic,Yes,69,106.5,7348.8
3653-NCRDJ,No,No,43,19.2,776.25
6121-TNHBO,DSL,No,63,83.0,5243.05
5119-NZPTV,Fiber optic,No,2,70.1,141.65
6519-ZHPXP,Fiber optic,No,72,108.3,7679.65
7739-LAXOG,Fiber optic,Yes,32,91.05,2954.5
3472-QPRCH,No,No,40,25.25,1006.9
8224-UAXBZ,DSL,No,58,45.35,2540.1
9610-WCESF,DSL,No,67,43.9,3097.2
9776-CLUJA,Fiber optic,Yes,51,77.5,3807.35
2486-WYVVE,DSL,No,31,79.3,2484.0
3865-ZYKAD,Fiber optic,No,69,84.9,5785.65
1422-DGUBX,Fiber optic,No,32,79.25,2619.15
2999-AANRQ,DSL,No,21,71.05,1524.85
8668-KNZTI,DSL,No,52,53.75,2790.65
0480-KYJVA,No,No,72,24.25,1784.5
6034-ZRYCV,DSL,Yes,72,54.2,3937.45
9746-YKGXB,DSL,No,52,44.25,2276.1
3926-YZVVX,DSL,No,41,50.05,2029.05
6000-UKLWI,No,No,41,20.15,802.35
2079-FBMZK,Fiber optic,Yes,6,69.25,418.4
6332-FBZRI,DSL,No,67,69.35,4653.25
2096-XOTMO,No,No,16,19.35,275.9
3266-FTKHB,No,No,17,19.15,343.45
8221-EQDGL,DSL,No,35,61.0,2130.45
2346-LOCWC,No,No,58,20.5,1191.4
6608-QQLVK,DSL,Yes,1,50.5,50.5
0298-XACET,DSL,No,52,50.2,2554.0
7560-QJAVJ,DSL,No,70,79.6,5589.45
2995-YWTCD,No,No,19,24.9,467.7
3551-HUAZH,Fiber optic,Yes,1,74.4,74.4
9137-UIYPG,Fiber optic,No,35,106.9,3756.45
2809-ZMYOQ,Fiber optic,No,32,101.35,3334.9
5084-OOVCJ,DSL,No,17,55.35,920.5
0254-WWRKD,DSL,No,67,50.55,3431.75
7727-SHVZV,No,No,9,19.5,150.35
6302-JGYRJ,DSL,Yes,31,79.45,2587.7
5339-PXDVH,Fiber optic,No,4,90.65,367.95
2205-LPVGL,Fiber optic,No,58,89.85,5125.75
8782-NUUOL,DSL,No,60,79.0,4801.1
3685-YLCMQ,Fiber optic,Yes,58,104.65,6219.6
7601-WFVZV,No,No,1,19.55,19.55
4609-KNNWG,No,No,27,19.9,550.1
4868-AADLV,Fiber optic,No,66,116.25,7862.25
9529-OFXHY,Fiber optic,No,15,87.75,1242.2
8634-MPHTR,Fiber optic,Yes,47,100.05,4871.05
2669-QVCRG,Fiber optic,No,41,81.3,3190.65
2478-EEWWM,DSL,No,59,44.3,2666.75
9174-IHETN,Fiber optic,No,50,70.35,3533.6
2233-TXSIU,DSL,No,17,44.45,792.15
9644-UMGQA,DSL,No,6,49.15,295.65
3256-EZDBI,DSL,No,51,29.45,1459.35
8761-NSOBC,Fiber optic,Yes,44,100.55,4398.15
0419-YAAPX,Fiber optic,No,49,85.3,4297.95
8413-VONUO,Fiber optic,Yes,2,95.65,167.3
0872-CASZJ,DSL,No,59,69.1,4096.9
4726-DLWQN,DSL,No,50,70.35,3454.6
8164-OCKUJ,No,No,59,20.6,1286.0
3094-JOJAI,Fiber optic,No,18,74.15,1387.0
9494-MRNYX,Fiber optic,No,10,75.05,786.3
2599-CZABP,DSL,No,14,44.6,641.25
7945-PRBVF,No,No,35,21.45,705.45
4544-RXFMG,DSL,No,8,43.45,345.5
0859-YGKFW,No,No,18,20.05,345.9
1150-FTQGN,Fiber optic,No,60,94.15,5811.8
9223-UCPVT,Fiber optic,Yes,1,94.4,94.4
7196-LIWRH,No,No,6,19.55,124.45
5448-VWNAM,DSL,No,19,75.9,1375.6
1177-XZBJL,DSL,No,53,64.15,3491.55
3518-FSTWG,Fiber optic,No,72,109.55,7920.7
9330-VOFSZ,Fiber optic,No,60,110.8,6640.7
4351-QLCSU,DSL,Yes,1,55.0,55.0
0939-EREMR,DSL,No,13,53.45,718.1
9389-ACWBI,Fiber optic,No,5,69.95,320.4
5419-JPRRN,Fiber optic,Yes,1,101.45,101.45
3644-QXEHN,Fiber optic,No,13,97.0,1334.45
2911-IJORQ,DSL,No,37,90.6,3358.65
5921-NGYRH,Fiber optic,No,64,73.55,4764.0
2100-BDNSN,DSL,Yes,5,67.95,350.3
5998-DZLYR,Fiber optic,No,61,94.35,5703.0
0488-GSLFR,Fiber optic,Yes,1,69.5,69.5
9318-NKNFC,No,Yes,1,18.85,18.85
3985-HOYPM,No,No,26,19.4,525.55
9728-FTTVZ,Fiber optic,Yes,1,69.2,69.2
9548-LERKT,No,No,24,19.75,483.15
6576-FBXOJ,DSL,No,17,54.6,934.8
4310-KEDTB,DSL,No,26,29.8,786.5
7254-IQWOZ,Fiber optic,Yes,1,69.65,69.65
2474-BRUCM,Fiber optic,Yes,40,101.85,4086.3
4062-HBMOS,Fiber optic,No,52,103.05,5364.8
